"","countytown","ref10","ref11","ref12","ref13","ref14","ref15","ref16","ref7","ref8","ref9","people","elderSum","marriedSum","elderPerc","marriedPerc","ageMedian","seven_n","univPerc","countytown.id","tks.sum","kmt.rate","dpp.rate","other.rate"
"265","臺東縣達仁鄉",0.769968051118211,0.70531914893617,0.643733333333333,0.283185840707965,0.20393657736468,0.208629164391043,0.423185143500281,0.702549575070821,0.733939738487777,0.674787535410765,3036,440,2091,0.144927536231884,0.688735177865613,46.4003164556962,1,0.101652634861241,"10014150",2470,69.11,25.95,4.94
"266","臺東縣金峰鄉",0.761216350947159,0.71072319201995,0.642178910544728,0.269669327251995,0.249586776859504,0.252222222222222,0.514893617021277,0.675759454432734,0.657568238213399,0.625231910946197,2909,354,2014,0.121691302853214,0.692334135441733,43.8004032258064,0,0.110273327049953,"10014140",2448,72.3,24.75,2.95
"267","臺東縣長濱鄉",0.7275,0.667141838916607,0.576349431818182,0.337951148377689,0.206769683590876,0.218738472888233,0.488452655889145,0.650714010034736,0.615087040618955,0.608561511762437,6373,1689,4458,0.265024321355719,0.699513572885611,52.8492884864166,1,0.0823636088862022,"10014080",3880,60.49,33.32,6.18
"268","臺東縣關山鎮",0.726691529035695,0.665241784664707,0.564567769477054,0.355774348057477,0.246597277822258,0.275641025641026,0.569189189189189,0.765425387333515,0.724156692056583,0.725292676286414,7285,1691,5100,0.232120796156486,0.700068634179822,49.1509433962264,1,0.153568667869106,"10014030",5065,61.09,35.12,3.79
"269","臺東縣鹿野鄉",0.695679796696315,0.630386211299074,0.538240917782027,0.415243516761543,0.276214833759591,0.287179487179487,0.525992896351308,0.684807256235828,0.652710159039273,0.660077770576798,6745,1597,4856,0.236767976278725,0.719940696812454,50.0268096514745,1,0.120507105043188,"10014050",4579,52.09,43.5,4.41
"270","花蓮縣光復鄉",0.745924584225259,0.678353909465021,0.58410290237467,0.325317527519052,0.211868729807856,0.228353140916808,0.520399380271992,0.70146173688736,0.674630457201788,0.665233837689133,11123,2783,7799,0.250202283556594,0.701159759057808,51.849477682811,2,0.125010695644733,"10015070",7536,77.36,20.61,2.03
"271","花蓮縣卓溪鄉",0.775357385976855,0.705141300646919,0.586779661016949,0.282453637660485,0.193401193401193,0.205623901581722,0.51186943620178,0.704850746268657,0.679238237490665,0.672265770810004,4820,583,3216,0.120954356846473,0.667219917012448,42.6224944320713,0,0.106648469487229,"10015130",3402,88.1,10.67,1.23
"272","花蓮縣吉安鄉",0.750438768827767,0.676781175484108,0.589540743061539,0.327586206896552,0.246302706104468,0.268598729458707,0.567108348041411,0.771041369472183,0.745323398858592,0.751334778241793,70125,11913,48273,0.169882352941176,0.688385026737968,45.9519757288738,18,0.234189815742708,"10015050",41615,68.51,28.46,3.03
"273","花蓮縣壽豐鄉",0.735719123955746,0.654918404351768,0.56333107955826,0.367309458218549,0.245456610631531,0.268522727272727,0.510110819147721,0.717132386623912,0.683516735442458,0.681958585974145,15414,3462,11016,0.224601012066952,0.714674970805761,50.0664721141375,6,0.157217284707325,"10015060",10399,71.53,26.27,2.2
"274","花蓮縣富里鄉",0.721793635486982,0.625902744342802,0.509465612269351,0.355576739752145,0.219629540534039,0.249096603228138,0.516464891041162,0.706925880923451,0.676391928033066,0.651044196211753,8817,2369,6319,0.268685493932177,0.716683679255983,51.5841584158416,2,0.0976495726495726,"10015100",5948,77.81,20.66,1.53
"275","花蓮縣新城鄉",0.740249946132299,0.679456779478336,0.56847099417727,0.344890707440508,0.252649794505732,0.267293558149589,0.559255631733594,0.760235833606289,0.727550463720676,0.718091494704662,16584,2771,11461,0.167088760250844,0.691087795465509,44.846478025286,7,0.179102795311091,"10015040",10574,71.41,25.69,2.9
"276","花蓮縣玉里鎮",0.750098736176935,0.676992896606156,0.584920556597257,0.32838099114684,0.232693485807637,0.245578161742153,0.520820449391878,0.709250645994832,0.6743560566877,0.668284622534339,20166,4856,13613,0.240801348804919,0.675047108995339,49.9066447007139,6,0.14742277633048,"10015030",12076,76.13,21.91,1.96
"277","花蓮縣瑞穗鄉",0.763062200956938,0.677690690116613,0.569351444423187,0.333333333333333,0.202678747291708,0.222767419038273,0.528031809145129,0.720462243474796,0.684294551985632,0.680605336519315,10022,2498,6994,0.249251646377968,0.697864697665137,50.7515991471215,2,0.132836102719033,"10015090",6611,75.78,22.49,1.72
"278","花蓮縣萬榮鄉",0.764232872306208,0.678640153944836,0.593480345158197,0.340715502555366,0.226639483520217,0.227753153767474,0.50139470013947,0.661951909476662,0.638101983002833,0.618542108987969,5071,554,3347,0.109248668901597,0.66002760796687,41.5048076923077,0,0.0997265268915223,"10015120",3829,83.7,14.81,1.49
"279","花蓮縣秀林鄉",0.744811683320523,0.663313519280597,0.567707539984768,0.370820189274448,0.248256624825662,0.263247863247863,0.568982712765957,0.735710714880853,0.706879361914257,0.676841406768414,12052,1350,8149,0.11201460338533,0.676153335545967,40.9470989761092,5,0.105915027773608,"10015110",8782,80.55,18.55,0.9
"280","花蓮縣花蓮市",0.737713500425365,0.673307121013543,0.602814254812419,0.337281714061752,0.267025678071846,0.285901754078999,0.574764404806362,0.774365409594258,0.745668562359476,0.757252042906544,82373,15410,57098,0.187075862236412,0.693164022191738,46.0978535353535,35,0.27136389360498,"10015010",49099,65.99,30.68,3.33
"281","花蓮縣豐濱鄉",0.730394431554524,0.665593376264949,0.583830960036748,0.34070351758794,0.241774675972084,0.26026026026026,0.486039296794209,0.651211801896733,0.620434092112229,0.598304186539481,4276,948,2997,0.221702525724977,0.70088868101029,50.7455268389662,1,0.0774425934263845,"10015080",3180,77.7,19.78,2.52
"282","花蓮縣鳳林鎮",0.741593906743452,0.667843210105889,0.573048327137546,0.335376044568245,0.232236350037397,0.248501872659176,0.536806342015855,0.737686355916211,0.715122873345936,0.715095409030795,9427,2667,6791,0.282910788161663,0.720377638697359,52.4104046242775,3,0.154512489927478,"10015020",6545,76.26,21.67,2.08
"283","苗栗縣三灣鄉",0.737308146399056,0.655325443786982,0.561290322580645,0.338048924255821,0.236616385684709,0.252361275088548,0.524162466646902,0.730074074074074,0.692262081233323,0.685333333333333,5670,1434,4247,0.252910052910053,0.749029982363316,51.2228260869565,1,0.171542553191489,"10005160",4114,67.26,0,32.74
"284","苗栗縣三義鄉",0.749448394214268,0.681054567749847,0.584447442659144,0.324525993883792,0.241899852724595,0.265734265734266,0.539717618170657,0.785248924400738,0.752951303492376,0.763888888888889,13517,2690,9620,0.199008655766812,0.711696382333358,47.7801519468186,2,0.198704103671706,"10005130",9893,59.08,0,40.92
"285","苗栗縣公館鄉",0.726415657258786,0.647863758589782,0.550448296473401,0.351547504798464,0.253350083752094,0.274590653758814,0.547959122691687,0.755848040682022,0.717133620689655,0.721414467779573,27460,5552,19575,0.202184996358339,0.71285506190823,47.0854591836735,5,0.219818776400055,"10005090",18802,61.4,0,38.6
"286","苗栗縣卓蘭鎮",0.733042078638768,0.649423963133641,0.571740881371534,0.41539859186918,0.258662369057212,0.269483135720041,0.555607259190321,0.758927526050814,0.713667718929031,0.709624605309321,14386,3434,10459,0.238704295843181,0.727026275545669,49.0759849906191,2,0.174238445378151,"10005070",10845,61.94,0,38.07
"287","苗栗縣南庄鄉",0.743560257589696,0.64367816091954,0.545475477780336,0.34635715927373,0.250749020511639,0.27402627333487,0.529275630641055,0.720519962859796,0.704693308550186,0.692896935933148,8500,2048,6216,0.240941176470588,0.731294117647059,50.0448564593301,3,0.125373134328358,"10005110",6043,66.42,0,33.58
"288","苗栗縣大湖鄉",0.740839243498818,0.657805346329936,0.564041955975772,0.336575302092543,0.248189209164819,0.280727703002514,0.541771776227927,0.76275472259408,0.716256303767428,0.717407462464695,12343,3004,9079,0.243376812768371,0.73555861621972,50.2274607113317,3,0.16025641025641,"10005080",8703,61.84,0,38.16
"289","苗栗縣後龍鎮",0.723304936398646,0.635457935213237,0.54708284714119,0.425918379228037,0.270203938526267,0.292377834931026,0.516485454011167,0.723504474799812,0.676708474973626,0.686947814819178,30025,6476,21579,0.215686927560366,0.718701082431307,47.1402682131207,8,0.178471401008278,"10005060",21393,44.67,0,55.33
"290","苗栗縣泰安鄉",0.776571428571429,0.691443388072602,0.587113550996822,0.313554392088424,0.209570481406745,0.224177726485863,0.51901366607249,0.746295198577356,0.72022572022572,0.71313672922252,5008,800,3773,0.159744408945687,0.753394568690096,46.8638392857143,1,0.0967379077615298,"10005180",4338,65.21,0,34.78
"291","苗栗縣獅潭鄉",0.764533463605276,0.686581782566112,0.570729319627998,0.328787140769605,0.213725490196078,0.243746934771947,0.567834237789837,0.768697374938088,0.715559960356789,0.718533201189296,3874,1166,2947,0.300980898296335,0.760712441920496,54.9318801089918,0,0.113198220464656,"10005170",2932,69.92,0,30.08
"292","苗栗縣竹南鎮",0.719430420711974,0.664379304987312,0.590013208671104,0.392935753683611,0.29158201802365,0.303731401417777,0.548707132255293,0.762214049090956,0.731204970241203,0.741356833707045,66516,10060,47948,0.151241806482651,0.72084911900896,42.9913627639155,23,0.284908419806393,"10005040",42071,54.16,0,45.84
"293","苗栗縣苑裡鎮",0.739047024181315,0.656983738026287,0.569500734868392,0.447541274631635,0.257053571428571,0.279093671791205,0.522769327977614,0.724875396465791,0.677280355603937,0.706842747953507,37585,7203,26860,0.191645603299189,0.71464680058534,45.9246575342466,7,0.181730555349596,"10005020",26079,54.92,0,45.08
"294","苗栗縣苗栗市",0.736250986216179,0.682285847299814,0.602110707296617,0.317580120761728,0.267623990504341,0.300025675139463,0.586891132511017,0.789793296741796,0.754522084599205,0.772347086584739,72113,14726,50983,0.204207285787583,0.706987644391441,46.5389447236181,19,0.276754295176982,"10005010",46315,61.27,0,38.73
"295","苗栗縣西湖鄉",0.746977790272702,0.659808342728298,0.558698727015559,0.341497747747748,0.262308998302207,0.279761904761905,0.53619074652285,0.772765957446809,0.733617021276596,0.730266893810335,6227,1667,4668,0.267705154970291,0.749638670306729,51.8390804597701,0,0.160512664021971,"10005140",4687,60.1,0,39.9
"296","苗栗縣通霄鎮",0.736671160681456,0.656016648304566,0.578547349065277,0.424485266921465,0.268470149253731,0.283333333333333,0.516702114350056,0.709475136389289,0.657558395769061,0.677382824787669,28778,6709,20700,0.233129473903676,0.719299464868997,48.2249688408808,5,0.173603201978458,"10005030",20753,43.22,0,56.77
"297","苗栗縣造橋鄉",0.734617775015538,0.656463642013673,0.562976802117391,0.354908977750117,0.251285246923197,0.264215609908085,0.527332191247469,0.739516757599376,0.708619612742036,0.711211601434586,10699,2291,7801,0.214132161884288,0.729133563884475,47.9161528976572,2,0.196850393700787,"10005150",7344,60.51,0,39.48
"298","苗栗縣銅鑼鄉",0.730070577345829,0.664010164010164,0.553563165201296,0.336872475476053,0.252947976878613,0.271276595744681,0.564040263797293,0.77829206202268,0.74617878647522,0.739583333333333,15038,3385,10851,0.225096422396595,0.721572017555526,48.8606286186931,3,0.19699906220694,"10005100",10691,59.22,0,40.78
"299","苗栗縣頭份市",0.732670353005487,0.676088601210491,0.601075788456286,0.344227772396075,0.270494915826336,0.282951621747016,0.552947656067956,0.76950754753135,0.74228621180268,0.750095724313976,81156,12957,58673,0.159655478338016,0.722965646409384,43.4220575022462,24,0.263962233957433,"10005050",51938,61.89,0,38.12
"300","苗栗縣頭屋鄉",0.74644665904264,0.69795584627964,0.583660130718954,0.37265459291891,0.25906566481542,0.276126714565643,0.562202917554499,0.783108774235951,0.744824186657903,0.702382908792112,9147,2087,6687,0.22816223898546,0.731059363725812,48.839058524173,2,0.190693336097005,"10005120",7429,65.46,0,34.53
"301","連江縣北竿鄉",0.74954954954955,0.722522522522522,0.641764176417642,0.194394213381555,0.222522522522523,0.23963963963964,0.636936936936937,0.82940108892922,0.817934782608696,0.805077062556664,2053,329,1480,0.160253287871408,0.720896249391135,46.4583333333333,2,0.278930382664823,"09007020",1472,77.38,0,22.62
"302","連江縣南竿鄉",0.758315532499237,0.726027397260274,0.637831251903747,0.200121654501217,0.240267639902676,0.258133171176649,0.67165090021361,0.847234952642835,0.827628361858191,0.838729383017715,6284,804,4406,0.127943984723106,0.701145767027371,44.4982847341338,5,0.306945481702763,"09007010",4176,62.12,0,37.89
"303","連江縣東引鄉",0.737201365187713,0.68259385665529,0.562283737024221,0.212543554006969,0.469670710571924,0.285961871750433,0.610344827586207,0.884283246977547,0.837370242214533,0.855421686746988,1112,113,770,0.101618705035971,0.692446043165468,41.9362745098039,1,0.265183917878529,"09007040",670,59.1,0,40.9
"304","連江縣莒光鄉",0.743718592964824,0.674937965260546,0.589646464646465,0.229695431472081,0.235969387755102,0.254777070063694,0.641123882503193,0.826700898587933,0.785070785070785,0.797940797940798,1449,221,1053,0.152518978605935,0.726708074534162,48.3233532934132,0,0.252673796791444,"09007030",1090,67.16,0,32.84
"305","金門縣烈嶼鄉",0.775222900046926,0.719858989424207,0.637132784958872,0.185794920037629,0.19323784926039,0.204134366925065,0.659769574418058,0.831613508442777,0.803390628679068,0.79901269393512,11444,1829,8407,0.159821740650122,0.734620761971339,48.2734153263955,1,0.25820770519263,"09020050",4654,46.28,0,53.72
"306","金門縣烏坵鄉",0.806060606060606,0.757575757575758,0.684848484848485,0.259036144578313,0.224242424242424,0.23030303030303,0.575757575757576,0.836363636363636,0.818181818181818,0.818181818181818,542,72,405,0.132841328413284,0.747232472324723,45.4464285714286,0,0.24459234608985,"09020060",209,29.67,0,70.34
"307","金門縣金城鎮",0.758420616381584,0.707609844481353,0.617411658109333,0.217506230647232,0.242918649444822,0.244918008010277,0.612141012004255,0.813547750891299,0.784263189812007,0.785633012212698,36907,5655,26589,0.15322296583304,0.720432438290839,47.1646987587042,7,0.325846454667078,"09020010",14990,54.28,0,45.72
"308","金門縣金寧鄉",0.692775814683942,0.637567435017165,0.569214166584911,0.24631413406723,0.296986946707233,0.311058777352566,0.603068450039339,0.802184824328314,0.758885497686325,0.768694798822375,26816,3494,17888,0.130295346062053,0.667064439140811,43.0614550384094,3,0.287725108673153,"09020040",10904,54.92,0,45.07
"309","金門縣金沙鎮",0.793339416058394,0.73877985699072,0.648919987830849,0.203255743191845,0.181113138686131,0.191418137553256,0.609417860408412,0.801981707317073,0.776676829268293,0.778725998171289,18158,3057,13262,0.168355545764952,0.730366780482432,48.3803885853066,3,0.267706200451515,"09020020",7713,38.56,0,61.45
"310","金門縣金湖鎮",0.758410428931875,0.703180956393512,0.617417860151643,0.219548081975828,0.223239658983265,0.236941870261163,0.60761362438047,0.802931252636019,0.777012214218603,0.762372013651877,25484,3698,18319,0.145110657667556,0.718843195730655,45.6053321678322,4,0.30049334728659,"09020030",10759,39.07,0,60.93
"311","雲林縣二崙鄉",0.707286876547577,0.618806606286628,0.535968028419183,0.520717753120666,0.270614625392553,0.293485079308182,0.506907834939102,0.677248193211966,0.642248878307847,0.646191871109484,22661,5996,17050,0.26459556065487,0.752393980848153,49.6751269035533,2,0.13875815374453,"10009110",15801,47.22,48.78,4
"312","雲林縣元長鄉",0.72375524895021,0.641630043947263,0.557125676488274,0.488479716423789,0.261928934010152,0.276145949791645,0.505817577394556,0.689030772451329,0.646289123835444,0.648798328108673,22201,6170,16914,0.277915409215801,0.761857573983154,51.4943655071044,2,0.127386634844869,"10009170",15286,53.11,42.41,4.48
"313","雲林縣北港鎮",0.716697031400707,0.642730639188536,0.561243634414366,0.477729117709891,0.288585902134081,0.295677481944594,0.522493224932249,0.702665717882752,0.662159943072965,0.678967798370783,32997,7553,23465,0.228899596933055,0.711125253810952,48.0558482613277,5,0.205186404130965,"10009060",23215,49.22,47.13,3.65
"314","雲林縣口湖鄉",0.727225850807838,0.634045840844708,0.549939934786339,0.504658517822036,0.251830543933054,0.260793720017444,0.519244476122594,0.686966675648972,0.645775343449762,0.644306752873563,23556,5229,17556,0.221981660723383,0.745287824758023,48.6256190904998,3,0.12745373529766,"10009190",16229,53.85,43.5,2.65
"315","雲林縣古坑鄉",0.721071282540548,0.650003409943395,0.566446427355085,0.438342249610618,0.262893687250722,0.285989010989011,0.54201357307773,0.725655628207832,0.691279887482419,0.691820803150714,26725,6523,19665,0.244078578110384,0.735827876520112,49.1420379355977,3,0.177855182605024,"10009070",18559,54.35,41.45,4.19
"316","雲林縣四湖鄉",0.713015647226173,0.646358876725369,0.536913550845439,0.482256169212691,0.246862934362934,0.264990328820116,0.506597607596498,0.694607781809083,0.65477977977978,0.663831915957979,20416,5136,15514,0.251567398119122,0.759894200626959,50.5369047619048,1,0.118623575912578,"10009180",12442,51.31,46.04,2.65
"317","雲林縣土庫鎮",0.704594511255011,0.637213579584643,0.548733094979014,0.461372064276885,0.274093102911412,0.296871360919183,0.517900700291132,0.70327065887186,0.65914846470402,0.672153200917939,23685,5572,17540,0.235254380409542,0.740553092674689,47.2771553823673,2,0.170509995277822,"10009050",17357,58.4,36.69,4.91
"318","雲林縣大埤鄉",0.738953960338629,0.640064957661524,0.546151166840822,0.477831380657018,0.274227776467814,0.29792229134875,0.523250296559905,0.714814372687119,0.680481124211028,0.659726353361095,16016,3948,11795,0.246503496503497,0.736451048951049,48.6524566473988,1,0.159252772913018,"10009080",11748,53.96,41.37,4.68
"319","雲林縣崙背鄉",0.716209716209716,0.641511257126292,0.555030840400925,0.473674133639671,0.283230784256275,0.283883686545096,0.518334492696015,0.692430756924308,0.660781966886096,0.681641209943097,20401,5102,15244,0.250085780108818,0.747218273614038,49.2717003567182,4,0.14325713761131,"10009120",14514,54.85,41.25,3.9
"320","雲林縣斗六市",0.71324294133508,0.656085678935973,0.578374623755499,0.410784954086141,0.287060973002391,0.300550793219813,0.56597419380103,0.762923421124936,0.72462264335637,0.744249596980301,86875,15086,61381,0.173651798561151,0.706543884892086,44.7052869730888,27,0.267962095400341,"10009010",58188,55.08,39.39,5.52
"321","雲林縣斗南鎮",0.723081120407421,0.657051428571429,0.576248864668483,0.438031951208411,0.288040219547069,0.303350076033363,0.526580159062369,0.73833216538192,0.696929927349426,0.712697072072072,37010,7676,26304,0.207403404485274,0.710726830586328,47.1818766066838,8,0.227747502270663,"10009020",25826,52.06,42.61,5.33
"322","雲林縣東勢鄉",0.721074068486951,0.638410395889997,0.544947209653092,0.474853625581744,0.273609216310444,0.267385362890981,0.511853448275862,0.702552204176334,0.64941103533788,0.663466005885086,12882,3319,9744,0.257646328209905,0.756404285048905,50.5660757453666,1,0.131704804650136,"10009140",9880,57.56,39.49,2.94
"323","雲林縣林內鄉",0.716785190202054,0.641402714932127,0.552539305508427,0.425065037891641,0.277891156462585,0.288457168825267,0.51410874053682,0.709205260148656,0.670408981555734,0.672879030413904,15078,3271,10794,0.216938586019366,0.715877437325905,46.9751602564103,2,0.175638799305383,"10009100",10547,49.63,46.72,3.66
"324","雲林縣水林鄉",0.724674275325725,0.636418816388467,0.540782460022126,0.535703732886831,0.285494932951172,0.275427634948274,0.514519341650068,0.696170482118367,0.645809111087623,0.655552060396351,21893,6261,16513,0.285981820673275,0.75425935230439,51.7448405253283,1,0.123159707275075,"10009200",14973,46.07,50.78,3.14
"325","雲林縣臺西鄉",0.723936442849821,0.659197871905054,0.562223820778954,0.430369385040417,0.238405123437661,0.260932492504911,0.531168150864327,0.703052631578947,0.661254612546125,0.677589295121694,20551,4626,15541,0.225098535351078,0.756216242518612,48.9601430761369,2,0.136006652499307,"10009160",13891,63.59,33.11,3.3
"326","雲林縣莿桐鄉",0.704780788719982,0.634382566585956,0.545107258301499,0.480974899963623,0.281696395529568,0.296757553426676,0.517017828200972,0.691284642246824,0.653768430506699,0.652319606821059,23844,5201,17364,0.218126153329978,0.72823351786613,46.546809623431,4,0.174064369793907,"10009090",17507,46.94,48.24,4.82
"327","雲林縣虎尾鎮",0.713287382730232,0.643074947841438,0.560115144730529,0.425428182480134,0.285631704027234,0.308513374485597,0.54818510908913,0.739071934891047,0.706543530417064,0.724340657536046,56244,10805,40550,0.192109380556148,0.720965791906692,44.9168026101142,17,0.234396534750935,"10009030",38170,55.93,37.68,6.4
"328","雲林縣褒忠鄉",0.701365187713311,0.626405451448041,0.53757225433526,0.471559633027523,0.288051815237771,0.305408633339021,0.531005732152163,0.712984054669704,0.678138718173837,0.675561797752809,11045,2645,8075,0.23947487550928,0.731100045269353,48.9453551912568,1,0.153603142076503,"10009150",8701,54.55,41.81,3.64
"329","雲林縣西螺鎮",0.687648976017901,0.634639882410583,0.550768480117102,0.477917449308867,0.283393412670979,0.301411637401013,0.526046628227626,0.719678311133451,0.668101075806855,0.696217138270118,36875,8135,26776,0.220610169491525,0.726128813559322,46.2654702970297,8,0.186875533463875,"10009040",25824,46.89,48.96,4.15
"330","雲林縣麥寮鄉",0.715027322404372,0.643579511288471,0.556259904912837,0.409383524277141,0.268407769121036,0.272194906358765,0.527830346209507,0.691828447460644,0.658956638055958,0.700666666666667,35849,5323,26132,0.148483918658819,0.728946414125917,42.1758214196137,9,0.176563858626157,"10009130",22861,68.02,28.12,3.86
"331","高雄市三民區",0.696587872441477,0.657662093763599,0.60590532246244,0.479808471538962,0.328394343246232,0.331757868571229,0.548956111166922,0.726479175356015,0.693522076090659,0.715662320326095,281790,51511,191644,0.182799247666702,0.680095106284822,46.436233834193,65,0.315603735823883,"64000050",199667,52.79,45.88,1.33
"332","高雄市仁武區",0.729030339083879,0.674563647994151,0.612806060744358,0.482004057349958,0.304875220335838,0.302829467244456,0.566056838784112,0.750942680295017,0.715004270665275,0.730816597195908,71680,10023,50337,0.139829799107143,0.70224609375,43.5202390815481,18,0.2549998045679,"64000170",51864,51.4,47.32,1.27
"333","高雄市內門區",0.753118344995437,0.667886550777676,0.593430099312452,0.476292772748197,0.25108573266849,0.26883425852498,0.516533637400228,0.684176075928653,0.664858645627876,0.653374734433731,12655,3125,9424,0.246937969182141,0.7446858949032,51.070652173913,3,0.100216887293396,"64000350",10120,53.81,44.57,1.62
"334","高雄市六龜區",0.724805500271395,0.636592832703043,0.552081439738229,0.418369191827879,0.257982120051086,0.264829348421245,0.517336776097381,0.685226429101708,0.663887344821197,0.645018450184502,11214,2771,7989,0.247101836989477,0.712413055109684,51.4508547008547,3,0.0986714056020987,"64000320",7522,54.29,44.07,1.63
"335","高雄市前金區",0.700026957811026,0.655661332793194,0.606737734044007,0.489414444593327,0.319518900343643,0.329174994830795,0.538949275362319,0.71062894419627,0.68742481069988,0.693980169971671,23579,6079,15894,0.257814156664829,0.674074388226812,51.4807783578548,14,0.364635729352588,"64000070",16942,53.83,44.91,1.26
"336","高雄市前鎮區",0.709366134476404,0.660306135147467,0.611187780809978,0.474294557647666,0.306585291553305,0.318724470459426,0.546340733456609,0.718373283059521,0.68657328469989,0.704399396161311,157541,31015,107535,0.196869386381958,0.682584216172298,46.832594383985,38,0.268840770112746,"64000090",113402,52.53,46.19,1.29
"337","高雄市大寮區",0.728746937408563,0.672060713845504,0.615799144846108,0.478552633902555,0.298994658561588,0.298721411849451,0.540065941672587,0.738290849073904,0.700936983281279,0.71415466470966,94607,15076,65236,0.159353959009376,0.689547285084613,45.2602514725872,17,0.198363501115795,"64000140",68314,52.17,46.51,1.32
"338","高雄市大樹區",0.735900372172917,0.667355669855309,0.589413447782546,0.508655375690091,0.285151883353584,0.29937852010099,0.544921195246855,0.733607379185883,0.691099739112984,0.6986,35717,7077,24627,0.198140941288462,0.689503597726573,47.3942193087008,4,0.191661856535656,"64000150",26785,48.33,50.38,1.3
"339","高雄市大社區",0.703169699050235,0.631819480148529,0.57759454080182,0.499060203907273,0.319124223241768,0.33233204320952,0.52750468164794,0.693838636634489,0.671434457590205,0.688878460816518,29240,4767,20311,0.163030095759234,0.694630642954856,45.8125,7,0.220799229658161,"64000160",21229,48.89,49.52,1.6
"340","高雄市小港區",0.715235289674447,0.664072189738527,0.59887105532334,0.475496672076901,0.312270135195745,0.323501072727039,0.549533488620245,0.734017860655415,0.700019688915141,0.725043989810122,128898,19458,89823,0.150956570311409,0.696853325885584,43.8969268327709,24,0.24268252874397,"64000110",92467,51.7,47,1.3
"341","高雄市岡山區",0.730980035220325,0.678668222912422,0.620903787204588,0.442509053692332,0.290846672787513,0.294383058936772,0.573028710068742,0.751752016088078,0.717731688322335,0.731108850457782,78753,13841,55175,0.175752034843117,0.700608230797557,45.3453169347209,25,0.257051251715489,"64000190",58998,54.93,43.78,1.29
"342","高雄市左營區",0.706559228705702,0.67496496163425,0.634336475707034,0.413101429448038,0.30408225592996,0.311542494172257,0.580541655919525,0.759663063549036,0.727338816882685,0.740104594462524,156091,24705,109230,0.158273058664497,0.699784100300466,45.6619327032921,46,0.320174012755419,"64000030",110105,61.99,36.81,1.2
"343","高雄市彌陀區",0.743621955933514,0.669825144085181,0.613190213712407,0.463861816076426,0.316299559471366,0.28307240704501,0.52452680606481,0.699064862713888,0.66374850775965,0.635650446871897,16014,3104,11445,0.193830398401399,0.714687148744848,45.9670637701472,2,0.167406282844797,"64000280",12802,52.77,45.86,1.37
"344","高雄市新興區",0.692909149600086,0.645538372177449,0.606844380403458,0.496105108231324,0.331361816244811,0.34712778859936,0.53047437763595,0.715590788976972,0.674854508351599,0.694280971782103,43609,10806,29632,0.247792886789424,0.679492765254879,50.4723020642801,22,0.368036569628836,"64000060",31454,53.34,45.26,1.4
"345","高雄市旗山區",0.732011547469906,0.651545717245515,0.573478071132446,0.489784888120203,0.288533571867837,0.314880819781689,0.543739086351603,0.727412906910337,0.685941432166552,0.693779631004741,31191,7638,22042,0.244878330287583,0.706678208457568,50.4733124018838,8,0.173211208851002,"64000300",23651,52.34,46.26,1.41
"346","高雄市旗津區",0.699456761121715,0.666149297856615,0.610135585685708,0.544441163443083,0.303058316000308,0.325071203140636,0.50725102155276,0.677453451500122,0.650207773160596,0.657609574640142,24132,4471,16400,0.185272666998177,0.679595557765622,45.7165404040404,5,0.157160029469929,"64000100",17572,45.49,53.27,1.25
"347","高雄市杉林區",0.75168986083499,0.663088849135361,0.573832145684877,0.451752658526979,0.23609443777511,0.299687174139729,0.52653660583176,0.697443481935348,0.672592592592593,0.652578191039729,10356,2657,7615,0.256566241792198,0.735322518346852,51.9542709232097,1,0.0930232558139535,"64000340",7315,56.45,42.05,1.5
"348","高雄市林園區",0.719981001573307,0.653289076644538,0.586891106807687,0.498772080362162,0.296219764191078,0.308602280999757,0.551080731572141,0.728263238178252,0.684117012500793,0.700173686495875,57370,9398,39616,0.163813839986055,0.690535122886526,44.5381158455393,11,0.179757229560871,"64000130",42508,47.4,51.4,1.21
"349","高雄市桃源區",0.805811808118081,0.726495726495726,0.650786516853933,0.284527518172378,0.21397616468039,0.198966408268734,0.575928008998875,0.768215720022949,0.736238532110092,0.710843373493976,3377,316,2299,0.093574178264732,0.680781758957655,40.9957627118644,0,0.133167907361456,"64000370",2846,88.51,10.68,0.81
"350","高雄市梓官區",0.742313401187447,0.690193562185862,0.62528,0.496108636144061,0.292732462399824,0.288340856545194,0.535714285714286,0.722209644555128,0.677183641101167,0.689052333804809,30185,5209,20852,0.172569156865993,0.690806692065596,45.5705604321404,7,0.197238597579895,"64000290",22452,46.81,51.87,1.32
"351","高雄市楠梓區",0.706769687577889,0.66554918202301,0.610496302041797,0.44499745182872,0.30684117762256,0.311794413115326,0.554441778683406,0.730227185213708,0.70081096843055,0.716729620520028,149148,21989,103765,0.147430739936171,0.695718346876928,43.7213327563825,41,0.300434438682621,"64000040",105118,56.58,42.13,1.29
"352","高雄市橋頭區",0.721108803786159,0.662506651187539,0.609172627102262,0.526257574300279,0.299683919399447,0.311994076999013,0.518917839672557,0.709003215434084,0.674034540053371,0.685860717515828,31766,6156,22248,0.193792104766102,0.700371466347667,46.7299775449102,6,0.2641279467285,"64000200",24497,44.45,54.11,1.45
